class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Hello,0.6708102226257324,1.0414483547210693,8.378510756301694e-07,0.5558636784553528,0.9665518999099731,-0.06445392221212387,0.47096651792526245,0.8276817798614502,-0.09431077539920807,0.4110843241214752,0.7009744048118591,-0.11854472011327744,0.3550175726413727,0.5929154753684998,-0.14107508957386017,0.5573792457580566,0.589529812335968,-0.03883412852883339,0.5200204849243164,0.40957438945770264,-0.07621191442012787,0.4973328411579132,0.2951270341873169,-0.1100834459066391,0.485865980386734,0.1915801465511322,-0.13625554740428925,0.6430254578590393,0.5658921003341675,-0.040756501257419586,0.6375071406364441,0.3596605062484741,-0.06817381829023361,0.6363726854324341,0.2259981632232666,-0.09746817499399185,0.6385675072669983,0.11253458261489868,-0.12115500122308731,0.7211943864822388,0.5913054347038269,-0.05302577093243599,0.7363868951797485,0.407157301902771,-0.08705452084541321,0.748782753944397,0.28594785928726196,-0.11326004564762115,0.7586762309074402,0.17502117156982422,-0.13329599797725677,0.7936354279518127,0.649311363697052,-0.072016641497612,0.8328006267547607,0.5184861421585083,-0.10561356693506241,0.8619621396064758,0.4295451045036316,-0.12082261592149734,0.8897815942764282,0.34309840202331543,-0.13185285031795502
Hello,0.6717715859413147,1.0433636903762817,8.028889055822219e-07,0.5585273504257202,0.9701366424560547,-0.06414760649204254,0.4725288152694702,0.8334261178970337,-0.09399291127920151,0.41127264499664307,0.7080526947975159,-0.11839558929204941,0.3534601330757141,0.6025564670562744,-0.14105023443698883,0.5567324757575989,0.5980038046836853,-0.03876173868775368,0.519073486328125,0.41954076290130615,-0.07657225430011749,0.49624916911125183,0.306384801864624,-0.11058782041072845,0.48495087027549744,0.20404815673828125,-0.13683480024337769,0.6407337188720703,0.574199378490448,-0.04069158807396889,0.6342676877975464,0.3714563250541687,-0.06885150074958801,0.6327500343322754,0.24018007516860962,-0.09881050139665604,0.6347911953926086,0.1271148920059204,-0.12309160828590393,0.717460036277771,0.5980018973350525,-0.0529584176838398,0.7314130067825317,0.4158170223236084,-0.0877673476934433,0.7437581419944763,0.2985648810863495,-0.11412952095270157,0.7532128691673279,0.19187986850738525,-0.13416197896003723,0.7894470691680908,0.6544779539108276,-0.07186400145292282,0.828158974647522,0.5250793099403381,-0.10503168404102325,0.8578758239746094,0.4384716749191284,-0.11995422840118408,0.8857408761978149,0.35475820302963257,-0.1309974044561386
Hello,0.6714026927947998,1.0383107662200928,8.361158734260243e-07,0.5582057237625122,0.9681421518325806,-0.06599706411361694,0.47313815355300903,0.8349964022636414,-0.09747110307216644,0.41244831681251526,0.7110603451728821,-0.12282828241586685,0.35380321741104126,0.6048160791397095,-0.14643418788909912,0.5555152893066406,0.5964568257331848,-0.042694736272096634,0.5197529792785645,0.4185013473033905,-0.08063727617263794,0.49656081199645996,0.3068588376045227,-0.11456324905157089,0.48372742533683777,0.2050189971923828,-0.14099714159965515,0.6401846408843994,0.5725242495536804,-0.044209811836481094,0.6333592534065247,0.3702425956726074,-0.0729239210486412,0.6303529143333435,0.23983290791511536,-0.10327711701393127,0.6304901838302612,0.126758873462677,-0.12802870571613312,0.7172045707702637,0.5978125333786011,-0.05591551959514618,0.7321508526802063,0.418082594871521,-0.09192920476198196,0.7444412112236023,0.2999514043331146,-0.11906985938549042,0.7535929679870605,0.18992078304290771,-0.1397300511598587,0.7891823053359985,0.6554303169250488,-0.07419342547655106,0.8281566500663757,0.5260887145996094,-0.10949260741472244,0.8569672703742981,0.4386911988258362,-0.12562741339206696,0.8833593130111694,0.3527131676673889,-0.1374388486146927
Hello,0.6710116267204285,1.0438282489776611,7.953730687404459e-07,0.5595539212226868,0.973405659198761,-0.064076729118824,0.4750087261199951,0.8385850787162781,-0.09367009997367859,0.4162924885749817,0.7136601209640503,-0.1174669936299324,0.35888999700546265,0.6087609529495239,-0.13949629664421082,0.5581379532814026,0.605148434638977,-0.04051707312464714,0.5214074850082397,0.43063753843307495,-0.07786746323108673,0.4988877475261688,0.32048916816711426,-0.11128555238246918,0.4873560965061188,0.22088205814361572,-0.1372179090976715,0.6404370069503784,0.5824771523475647,-0.04205701872706413,0.634559154510498,0.3838263750076294,-0.07159081101417542,0.6329189538955688,0.2540600299835205,-0.10272415727376938,0.6348015069961548,0.14333173632621765,-0.12760260701179504,0.7153636813163757,0.6065084338188171,-0.05358223244547844,0.7297980189323425,0.4305717945098877,-0.09036361426115036,0.742250919342041,0.31470364332199097,-0.11859014630317688,0.7516563534736633,0.2092907428741455,-0.13950830698013306,0.7856587767601013,0.6621024012565613,-0.07138440012931824,0.8247061967849731,0.5353947877883911,-0.10652440041303635,0.8542940616607666,0.4506848454475403,-0.12300536036491394,0.881333589553833,0.3691488802433014,-0.1349175125360489
Hello,0.6695238947868347,1.038470983505249,8.155279829225037e-07,0.5603320002555847,0.9715151190757751,-0.06608016788959503,0.4768064022064209,0.8409743309020996,-0.09764979034662247,0.4186330735683441,0.7171319127082825,-0.12277042120695114,0.3616875410079956,0.6107891201972961,-0.1460486352443695,0.557750403881073,0.6072514653205872,-0.044968053698539734,0.5226290225982666,0.4336726665496826,-0.08275505900382996,0.5001684427261353,0.3254532516002655,-0.11614107340574265,0.48837584257125854,0.2263253629207611,-0.14210128784179688,0.6400545835494995,0.583300769329071,-0.045716699212789536,0.6334363222122192,0.3838387727737427,-0.07451506704092026,0.6309242844581604,0.2562492787837982,-0.10424388200044632,0.6319892406463623,0.146986186504364,-0.1284056454896927,0.7152100801467896,0.6077348589897156,-0.056419070810079575,0.7298153042793274,0.4310559034347534,-0.09243502467870712,0.7420343160629272,0.3154343068599701,-0.1193530485033989,0.7516478896141052,0.2086864709854126,-0.13978981971740723,0.7859141826629639,0.6636829972267151,-0.07360917329788208,0.8246622085571289,0.5372338891029358,-0.10908903926610947,0.8536161780357361,0.4525175392627716,-0.1254475861787796,0.8801847696304321,0.37012121081352234,-0.1373102217912674
Hello,0.6598218083381653,1.0171091556549072,6.466211743827444e-07,0.5584437251091003,0.955066442489624,-0.061202894896268845,0.47862449288368225,0.8272624611854553,-0.08886837214231491,0.4264370799064636,0.7080293297767639,-0.1108991950750351,0.3717590868473053,0.6071995496749878,-0.13149498403072357,0.5600985288619995,0.6058750152587891,-0.0375589095056057,0.5262351036071777,0.444672167301178,-0.07198896259069443,0.5059422254562378,0.3444059193134308,-0.10342463850975037,0.49724599719047546,0.2527168393135071,-0.12819163501262665,0.6353682279586792,0.5861459374427795,-0.037719305604696274,0.628995954990387,0.4021402597427368,-0.06383481621742249,0.6279198527336121,0.28685638308525085,-0.09228154271841049,0.6313118934631348,0.18640655279159546,-0.11615101993083954,0.7035584449768066,0.6089758276939392,-0.0474829338490963,0.7172001004219055,0.446909636259079,-0.07999221980571747,0.7295164465904236,0.34055793285369873,-0.10501531511545181,0.7397540807723999,0.2427595555782318,-0.12483298033475876,0.7689693570137024,0.661453127861023,-0.06353434175252914,0.8032861948013306,0.5449830889701843,-0.09486344456672668,0.8305848836898804,0.4656253755092621,-0.10993481427431107,0.8558403849601746,0.38823825120925903,-0.12184887379407883
Hello,0.6559461951255798,0.9911490082740784,6.135917942629021e-07,0.5575859546661377,0.932900071144104,-0.05355500429868698,0.4807668626308441,0.8109071254730225,-0.07805722951889038,0.4302979111671448,0.6960353851318359,-0.0981123298406601,0.37711745500564575,0.603198230266571,-0.11727439612150192,0.5559874176979065,0.600837230682373,-0.030871670693159103,0.5242623090744019,0.4504619836807251,-0.06201893463730812,0.5055229067802429,0.3572758138179779,-0.09069129824638367,0.4970746636390686,0.27160388231277466,-0.11327987164258957,0.6280639171600342,0.5811399221420288,-0.03297695517539978,0.6236227750778198,0.40831923484802246,-0.05623414367437363,0.6217820644378662,0.3002406358718872,-0.08120694756507874,0.6233709454536438,0.20567607879638672,-0.10221931338310242,0.6928665637969971,0.6027482748031616,-0.043935056775808334,0.7062065005302429,0.44992125034332275,-0.07340461015701294,0.7165812253952026,0.35113999247550964,-0.09527897089719772,0.7252650260925293,0.25894200801849365,-0.11273590475320816,0.7535824179649353,0.6523224711418152,-0.06057242676615715,0.7857314348220825,0.5429269075393677,-0.08998861908912659,0.8119360208511353,0.4686298370361328,-0.10341989994049072,0.836829423904419,0.3952728509902954,-0.11370821297168732
Hello,0.6546589732170105,0.9844259023666382,6.550444027197955e-07,0.5550719499588013,0.9262374639511108,-0.05462099239230156,0.4811139702796936,0.8065335750579834,-0.07938415557146072,0.4337424635887146,0.6935998201370239,-0.09908058494329453,0.38302963972091675,0.6023820042610168,-0.1176617443561554,0.5572940707206726,0.598753035068512,-0.03435993567109108,0.5268380045890808,0.450455904006958,-0.06608426570892334,0.5080141425132751,0.3586844503879547,-0.09508414566516876,0.49741604924201965,0.273593544960022,-0.1179264709353447,0.6299353241920471,0.5799222588539124,-0.03605423495173454,0.6267356872558594,0.409507155418396,-0.06078741326928139,0.6234972476959229,0.3004375696182251,-0.08709864318370819,0.6222313642501831,0.20621010661125183,-0.10860571265220642,0.6952489018440247,0.6023725867271423,-0.04627649858593941,0.709352970123291,0.4511856734752655,-0.07746376842260361,0.7183804512023926,0.3530772626399994,-0.10028669983148575,0.7251519560813904,0.2615407109260559,-0.117658331990242,0.7554574608802795,0.6526340842247009,-0.061965588480234146,0.7877443432807922,0.5426675081253052,-0.092865489423275,0.8124418258666992,0.47002530097961426,-0.10651063174009323,0.8353161811828613,0.39873525500297546,-0.11630518734455109
Hello,0.651863694190979,0.963487982749939,6.069792561902432e-07,0.5559152364730835,0.9038165807723999,-0.048392560333013535,0.4840729832649231,0.7866044044494629,-0.07026901096105576,0.4364645481109619,0.6787905097007751,-0.08835004270076752,0.3875007629394531,0.5923686027526855,-0.10547715425491333,0.5553244352340698,0.5890869498252869,-0.02561456896364689,0.5265651941299438,0.4465087652206421,-0.05423937365412712,0.5092899799346924,0.3582860231399536,-0.0810115858912468,0.5003310441970825,0.2765653431415558,-0.10240022093057632,0.6232796907424927,0.5709653496742249,-0.028839625418186188,0.618202805519104,0.40722206234931946,-0.05120641365647316,0.6145030856132507,0.303983598947525,-0.07547388225793839,0.6134368777275085,0.21403738856315613,-0.09546829015016556,0.6845491528511047,0.5915036797523499,-0.04029380902647972,0.6951662302017212,0.4450204372406006,-0.06895271688699722,0.7025207877159119,0.34963709115982056,-0.09059621393680573,0.7091441750526428,0.25980186462402344,-0.10746176540851593,0.7421777844429016,0.6383031606674194,-0.05683755874633789,0.7724993824958801,0.533221423625946,-0.0855359137058258,0.7966883182525635,0.46230369806289673,-0.09893522411584854,0.8199241161346436,0.39185118675231934,-0.1088542640209198
Hello,0.6506909728050232,0.961858332157135,6.11525422300474e-07,0.5541061162948608,0.9038301706314087,-0.04819623380899429,0.48301681876182556,0.7863193154335022,-0.07010117918252945,0.43842968344688416,0.6789587140083313,-0.08806809037923813,0.39095786213874817,0.5920048356056213,-0.10501650720834732,0.5543848276138306,0.5881530046463013,-0.027785468846559525,0.5249789357185364,0.4465884566307068,-0.05712701007723808,0.5072885751724243,0.35941189527511597,-0.08425503969192505,0.49785205721855164,0.27887511253356934,-0.10562954097986221,0.6232758164405823,0.5703247785568237,-0.031335290521383286,0.6176987886428833,0.40721774101257324,-0.053948406130075455,0.6140788197517395,0.3028155565261841,-0.07841266691684723,0.6123932600021362,0.21353194117546082,-0.09841367602348328,0.6854991316795349,0.5912381410598755,-0.042897071689367294,0.6967670917510986,0.444979727268219,-0.07115698605775833,0.7046979069709778,0.3515167236328125,-0.09197777509689331,0.7107152342796326,0.2652141749858856,-0.10809583216905594,0.7428090572357178,0.6389501690864563,-0.05950549244880676,0.7721133232116699,0.5327238440513611,-0.08751868456602097,0.7952384352684021,0.4621492624282837,-0.09988708049058914,0.8168235421180725,0.3938034772872925,-0.10888755321502686
Hello,0.6494458913803101,0.9362765550613403,5.879492164240219e-07,0.5566698908805847,0.8778928518295288,-0.04433750733733177,0.4866810441017151,0.7648751139640808,-0.06463479995727539,0.44164395332336426,0.6624204516410828,-0.08172398805618286,0.3941043019294739,0.5827668309211731,-0.09790188074111938,0.5530056357383728,0.5737979412078857,-0.02247019112110138,0.5254237055778503,0.4383235275745392,-0.04927967116236687,0.5081356167793274,0.3549209535121918,-0.07494416832923889,0.498698353767395,0.2769014537334442,-0.0955388993024826,0.6184647679328918,0.5571213960647583,-0.02607823722064495,0.612706184387207,0.40291786193847656,-0.04626799002289772,0.6092482805252075,0.3046635687351227,-0.0686533972620964,0.6082274913787842,0.21863022446632385,-0.08764168620109558,0.6775444149971008,0.5772907137870789,-0.037538792937994,0.6870839595794678,0.43909892439842224,-0.06304369866847992,0.6929537057876587,0.34998390078544617,-0.08230063319206238,0.6977601051330566,0.2668069303035736,-0.09790471196174622,0.7329221963882446,0.6219457387924194,-0.05392681807279587,0.7608038187026978,0.5213719010353088,-0.0792216956615448,0.7824317216873169,0.45344051718711853,-0.09098399430513382,0.8032667636871338,0.38597971200942993,-0.10014229267835617
Hello,0.6485641598701477,0.9350478649139404,5.900841415495961e-07,0.5566480755805969,0.8773104548454285,-0.043544843792915344,0.4862995445728302,0.7642126083374023,-0.06365610659122467,0.4424067735671997,0.6624727845191956,-0.080495186150074,0.3968638777732849,0.5814700722694397,-0.09621354937553406,0.5546073913574219,0.5726206302642822,-0.02369122952222824,0.5250766277313232,0.43738287687301636,-0.05085289850831032,0.5074601769447327,0.3542826771736145,-0.07618813216686249,0.4975421130657196,0.277936726808548,-0.09611660987138748,0.6201508641242981,0.5565739274024963,-0.027942685410380363,0.6145508289337158,0.40146148204803467,-0.04844021424651146,0.610983669757843,0.30220070481300354,-0.07063358277082443,0.6088692545890808,0.2183341681957245,-0.08886879682540894,0.6796219348907471,0.5767395496368408,-0.03975400701165199,0.6891308426856995,0.4374580383300781,-0.06517775356769562,0.6959537267684937,0.34886404871940613,-0.08337587118148804,0.7010215520858765,0.26817652583122253,-0.09766930341720581,0.7338860034942627,0.6220195293426514,-0.05633949488401413,0.7600784301757812,0.520044207572937,-0.08118324726819992,0.7809702157974243,0.45275819301605225,-0.09147831797599792,0.8008054494857788,0.38831058144569397,-0.09906527400016785
Hello,0.6395891308784485,0.8860442638397217,5.325916276888165e-07,0.5548861622810364,0.8268713355064392,-0.03871126100420952,0.4909738302230835,0.7197375297546387,-0.05610555782914162,0.44939446449279785,0.6255330443382263,-0.07128980755805969,0.4072975218296051,0.5529952645301819,-0.08591780066490173,0.5512810349464417,0.5512416362762451,-0.01874135620892048,0.5267210602760315,0.42534828186035156,-0.04438155144453049,0.5129311680793762,0.3477463722229004,-0.06807120144367218,0.5065035820007324,0.2744303047657013,-0.08679147064685822,0.6113561987876892,0.5372726321220398,-0.022852633148431778,0.6071881651878357,0.39426594972610474,-0.04294111207127571,0.6039887070655823,0.3045129179954529,-0.0643383264541626,0.6041790246963501,0.22279545664787292,-0.08218313753604889,0.6654821038246155,0.556162416934967,-0.03403790667653084,0.6741296052932739,0.43006080389022827,-0.05844264477491379,0.6786772012710571,0.34940436482429504,-0.07597831636667252,0.6831631660461426,0.27242639660835266,-0.09000606089830399,0.7164298295974731,0.5982993841171265,-0.04961718991398811,0.7417386770248413,0.5081151127815247,-0.07294202595949173,0.7623967528343201,0.44655516743659973,-0.08327070623636246,0.7824519872665405,0.38390493392944336,-0.09133410453796387
Hello,0.6300965547561646,0.8655098080635071,5.176990498512168e-07,0.547747790813446,0.812465488910675,-0.03836517781019211,0.4868600070476532,0.709597110748291,-0.05487921088933945,0.44863012433052063,0.6173070073127747,-0.06883817166090012,0.4109807312488556,0.544486939907074,-0.08205349743366241,0.5489720702171326,0.5444002151489258,-0.019635625183582306,0.5255060791969299,0.42428576946258545,-0.044187989085912704,0.5109893083572388,0.34955620765686035,-0.06670187413692474,0.5038015246391296,0.28021883964538574,-0.08439718931913376,0.6079900860786438,0.5313401222229004,-0.022993799299001694,0.6049555540084839,0.3951895833015442,-0.04159151762723923,0.6017597913742065,0.30750444531440735,-0.061364732682704926,0.6008623838424683,0.22999167442321777,-0.07788693904876709,0.6603346467018127,0.5495781898498535,-0.03322355076670647,0.6701675653457642,0.42719897627830505,-0.05653006210923195,0.6751160621643066,0.34935739636421204,-0.07292526215314865,0.6790366768836975,0.27695053815841675,-0.08583404123783112,0.7079472541809082,0.5901197195053101,-0.04775751009583473,0.7339916229248047,0.5023370981216431,-0.07077144831418991,0.7546278238296509,0.44253966212272644,-0.08091173321008682,0.7743245363235474,0.3835509717464447,-0.08842183649539948
Hello,0.6297274231910706,0.8624696731567383,5.192150638322346e-07,0.5490213632583618,0.811056911945343,-0.03946240246295929,0.48836469650268555,0.7096551656723022,-0.057666558772325516,0.4497467875480652,0.6197229623794556,-0.07284959405660629,0.4118449091911316,0.5460065007209778,-0.08705630153417587,0.5504484176635742,0.5450111031532288,-0.024084024131298065,0.525856614112854,0.4248046278953552,-0.049423109740018845,0.5118839740753174,0.3505847454071045,-0.07203522324562073,0.504920244216919,0.2826586663722992,-0.08966322988271713,0.6085041761398315,0.5314949750900269,-0.02746064029633999,0.6044857501983643,0.39494752883911133,-0.04718510061502457,0.6020228862762451,0.3066808581352234,-0.06701792031526566,0.6008173227310181,0.23073416948318481,-0.08306664228439331,0.6612105965614319,0.5497013330459595,-0.03749086335301399,0.6696906685829163,0.42718082666397095,-0.06177312508225441,0.675722599029541,0.34958237409591675,-0.07821989804506302,0.6801645755767822,0.27732518315315247,-0.09077037125825882,0.708977222442627,0.590447723865509,-0.051747456192970276,0.7342885732650757,0.5024052858352661,-0.07565313577651978,0.7546892166137695,0.4436337351799011,-0.08586950600147247,0.7735337018966675,0.3860887289047241,-0.09309563785791397
Hello,0.6229925751686096,0.8501526117324829,4.825211021852738e-07,0.5447587966918945,0.7998921871185303,-0.038557957857847214,0.4865054786205292,0.7014713883399963,-0.05631326884031296,0.4490833282470703,0.6124445199966431,-0.0712805688381195,0.4121917486190796,0.5399247407913208,-0.0854862779378891,0.5457606315612793,0.5429258942604065,-0.022657165303826332,0.5223793983459473,0.4264202117919922,-0.047562338411808014,0.5087381601333618,0.3541176915168762,-0.069991834461689,0.5026654005050659,0.28763118386268616,-0.08747352659702301,0.6015228629112244,0.5288056135177612,-0.02566617913544178,0.5960736870765686,0.3967747688293457,-0.04469824209809303,0.5931581258773804,0.3117375075817108,-0.06397848576307297,0.5931545495986938,0.2373935878276825,-0.0797758400440216,0.6526232957839966,0.5456660985946655,-0.03526918217539787,0.6598416566848755,0.42480334639549255,-0.05873051658272743,0.6662212610244751,0.34853801131248474,-0.07489436864852905,0.6723106503486633,0.27720174193382263,-0.08749579638242722,0.6998881697654724,0.5845319032669067,-0.0490608774125576,0.7243483066558838,0.49886664748191833,-0.07246904820203781,0.7454401850700378,0.44115346670150757,-0.08274994045495987,0.7657118439674377,0.3844712972640991,-0.09013661742210388
Hello,0.6225956678390503,0.8490442633628845,4.931158628096455e-07,0.5434701442718506,0.799763023853302,-0.0368688628077507,0.48551106452941895,0.6997560262680054,-0.053618695586919785,0.44938886165618896,0.6110382676124573,-0.067653127014637,0.41262388229370117,0.5408890247344971,-0.08092658966779709,0.5464943051338196,0.5417819023132324,-0.022654682397842407,0.5228326320648193,0.42367565631866455,-0.046833544969558716,0.5098145604133606,0.35095083713531494,-0.06847316026687622,0.503547191619873,0.28491339087486267,-0.08529624342918396,0.6027259230613708,0.5284274220466614,-0.02638590894639492,0.5982841849327087,0.3958841562271118,-0.0450625978410244,0.596106767654419,0.310336709022522,-0.06422442197799683,0.5954053401947021,0.2372453212738037,-0.07973115146160126,0.6539815664291382,0.5454299449920654,-0.03632708266377449,0.6619020700454712,0.4258578419685364,-0.059144895523786545,0.6676039099693298,0.3503148555755615,-0.07496187090873718,0.6719252467155457,0.28019610047340393,-0.08722230792045593,0.7005234956741333,0.5841689705848694,-0.05022260174155235,0.7243455052375793,0.4979812800884247,-0.07278288900852203,0.7440781593322754,0.4407641887664795,-0.08224189281463623,0.7624392509460449,0.38486993312835693,-0.08899930119514465
Hello,0.6168479323387146,0.8379372358322144,4.49536457836075e-07,0.5404773950576782,0.7912329435348511,-0.037133462727069855,0.48364925384521484,0.6935530304908752,-0.05380434915423393,0.44730404019355774,0.6059197187423706,-0.06785200536251068,0.4097427725791931,0.5370987057685852,-0.08126227557659149,0.5432211756706238,0.5405758023262024,-0.020941611379384995,0.519648015499115,0.42907363176345825,-0.04479658603668213,0.5057019591331482,0.3598899841308594,-0.06644102931022644,0.49926143884658813,0.29627346992492676,-0.08334645628929138,0.5966560244560242,0.5269170999526978,-0.023907141759991646,0.5914319753646851,0.39843130111694336,-0.04194909334182739,0.5881982445716858,0.3161412477493286,-0.060234565287828445,0.5876518487930298,0.24498263001441956,-0.07517900317907333,0.6457810997962952,0.5432919859886169,-0.033308472484350204,0.6527013778686523,0.4258529245853424,-0.05546092987060547,0.6582250595092773,0.35166269540786743,-0.07050099223852158,0.6634752154350281,0.2827746570110321,-0.08234459161758423,0.6913284659385681,0.5811941623687744,-0.04682442545890808,0.7143505215644836,0.4986611008644104,-0.06845667958259583,0.7339324355125427,0.44298219680786133,-0.07763447612524033,0.7526862621307373,0.38829725980758667,-0.08442562818527222
Hello,0.6157193779945374,0.8371524810791016,4.518913385709311e-07,0.5389804244041443,0.7891159057617188,-0.03502403944730759,0.483110249042511,0.6913072466850281,-0.05092127248644829,0.448045551776886,0.6049076914787292,-0.0643373429775238,0.4112575054168701,0.5377125144004822,-0.07716553658246994,0.5427756309509277,0.5397617220878601,-0.020898427814245224,0.5196328163146973,0.4277471601963043,-0.04408326745033264,0.5063743591308594,0.3585011959075928,-0.06504498422145844,0.49939295649528503,0.29553860425949097,-0.08156035095453262,0.5971168279647827,0.5264333486557007,-0.0251615047454834,0.5926859974861145,0.39849191904067993,-0.0432499460875988,0.5899913311004639,0.3165263533592224,-0.06182028353214264,0.5882734656333923,0.24638187885284424,-0.0769638940691948,0.6467134356498718,0.5428425669670105,-0.03547167032957077,0.6538288593292236,0.4261655807495117,-0.05811116844415665,0.658937931060791,0.35348451137542725,-0.07357876002788544,0.6625610589981079,0.28590157628059387,-0.08557850122451782,0.6916324496269226,0.5802984237670898,-0.04951860383152962,0.7140018939971924,0.49657952785491943,-0.07200849801301956,0.7330855131149292,0.4414939284324646,-0.08141178637742996,0.7507211565971375,0.38772761821746826,-0.08819879591464996
Hello,0.6031302213668823,0.8216864466667175,3.827638863640459e-07,0.5297095775604248,0.7780619859695435,-0.033048421144485474,0.47329914569854736,0.6841898560523987,-0.04715805873274803,0.4399166703224182,0.6025010943412781,-0.05935029312968254,0.40475839376449585,0.5386985540390015,-0.07130736857652664,0.5305416584014893,0.5402323603630066,-0.018165986984968185,0.5059994459152222,0.43607401847839355,-0.040881406515836716,0.4925795793533325,0.36982864141464233,-0.061474185436964035,0.4862167239189148,0.30908846855163574,-0.07781420648097992,0.5804428458213806,0.526324450969696,-0.021727347746491432,0.5731303095817566,0.4067894220352173,-0.04004606604576111,0.5699160099029541,0.33145052194595337,-0.05859736353158951,0.5698493123054504,0.26460474729537964,-0.07381238788366318,0.6264626979827881,0.5402402877807617,-0.03125618025660515,0.6317328810691833,0.43157804012298584,-0.053822267800569534,0.6369656324386597,0.3619459867477417,-0.06994909048080444,0.6417128443717957,0.29683202505111694,-0.08248697221279144,0.6695773601531982,0.5752915143966675,-0.044386349618434906,0.6909378170967102,0.4983780086040497,-0.06600506603717804,0.7099398970603943,0.4465469717979431,-0.07619450241327286,0.7275741696357727,0.3948107957839966,-0.0840410590171814
Hello,0.6011381149291992,0.8204437494277954,3.9838107568357373e-07,0.5280889272689819,0.776404619216919,-0.03120272420346737,0.4738665521144867,0.684638261795044,-0.044803742319345474,0.441159725189209,0.6048822402954102,-0.05646248534321785,0.4077134132385254,0.5424495935440063,-0.06779328733682632,0.5304598212242126,0.5392373204231262,-0.017069034278392792,0.5072437524795532,0.43653082847595215,-0.03853827342391014,0.49395227432250977,0.371990442276001,-0.05847635120153427,0.4869304597377777,0.3131416440010071,-0.07421743869781494,0.581161618232727,0.5267584919929504,-0.02162938565015793,0.5755280256271362,0.40733209252357483,-0.037960559129714966,0.571709394454956,0.3311375081539154,-0.055232953280210495,0.569141685962677,0.2660977244377136,-0.06947239488363266,0.6281176209449768,0.5416386723518372,-0.03188616409897804,0.6329885125160217,0.4316798150539398,-0.05237702280282974,0.6366037130355835,0.36180579662323,-0.06665924191474915,0.6394342184066772,0.29766586422920227,-0.07795125991106033,0.6712357997894287,0.5765095949172974,-0.045602332800626755,0.6896001696586609,0.496123343706131,-0.0657866820693016,0.7066202163696289,0.4436916708946228,-0.07404825836420059,0.722822904586792,0.39295175671577454,-0.08020749688148499
Hello,0.5982217192649841,0.8139283657073975,3.7802541896780895e-07,0.5265989303588867,0.7734630703926086,-0.0313793383538723,0.47146135568618774,0.6840204000473022,-0.045019570738077164,0.4382871389389038,0.6050634384155273,-0.05668575316667557,0.4044414460659027,0.5436629056930542,-0.0678267702460289,0.5258784294128418,0.5424003005027771,-0.017381412908434868,0.5021262764930725,0.441301554441452,-0.03862949088215828,0.4887274503707886,0.3779965341091156,-0.05817826837301254,0.48213890194892883,0.32063964009284973,-0.07356980443000793,0.5744320750236511,0.5285100936889648,-0.021122092381119728,0.566336989402771,0.40991559624671936,-0.037168264389038086,0.5627205967903137,0.33438247442245483,-0.05347372218966484,0.5617266297340393,0.2703404128551483,-0.06687536090612411,0.620657742023468,0.5420185923576355,-0.030589856207370758,0.6236911416053772,0.43292251229286194,-0.04990730807185173,0.6284688115119934,0.3639514446258545,-0.06307115405797958,0.6330229640007019,0.3012000620365143,-0.07359250634908676,0.6649373173713684,0.5752087831497192,-0.04368586093187332,0.6830108165740967,0.4952133297920227,-0.06209822744131088,0.6990728378295898,0.44173839688301086,-0.06976345926523209,0.714647650718689,0.38997459411621094,-0.07567410171031952
Hello,0.5956552624702454,0.8102832436561584,3.713030309882015e-07,0.524569571018219,0.7703077793121338,-0.02986060082912445,0.47039809823036194,0.6836799383163452,-0.04238428920507431,0.43809187412261963,0.6061279773712158,-0.053154654800891876,0.40494778752326965,0.5459957718849182,-0.06367778033018112,0.5234453082084656,0.5451704859733582,-0.016313333064317703,0.49996960163116455,0.4455110728740692,-0.03658204525709152,0.4868513345718384,0.38284045457839966,-0.055279504507780075,0.4803317189216614,0.3257395625114441,-0.07012929767370224,0.5713867545127869,0.5311244130134583,-0.02047383040189743,0.5627205967903137,0.4150359630584717,-0.035999398678541183,0.5583788156509399,0.3410259485244751,-0.05230207368731499,0.5564690828323364,0.2782104015350342,-0.0658341646194458,0.6168888211250305,0.5430908203125,-0.030119335278868675,0.6190617680549622,0.4368118643760681,-0.049527183175086975,0.6231297254562378,0.36894211173057556,-0.06336810439825058,0.627045750617981,0.3073972463607788,-0.07441523671150208,0.6600129008293152,0.5742992162704468,-0.04313897714018822,0.6775634288787842,0.496794193983078,-0.062167372554540634,0.6943548321723938,0.44549524784088135,-0.07042398303747177,0.7106580138206482,0.3964526057243347,-0.07672736793756485
